layer	tensor	position	rank	head	lane	value_hex	value
16	v_heads	9	2	7	58	0xc0a359f0	-5.104728698730469
16	v_heads	9	3	1	65	0x40a27939	5.077297687530518
16	v_heads	10	0	7	58	0xc0f71b28	-7.722064971923828
16	v_heads	10	1	1	65	0x40e25003	7.072267055511475
16	v_heads	10	2	0	39	0xc0bc37ef	-5.8818278312683105
16	v_heads	10	3	1	55	0xc0aecde2	-5.462632179260254
16	v_heads	11	0	1	65	0x40ef79f7	7.483638286590576
16	v_heads	11	1	7	58	0xc0bebac6	-5.960299491882324
16	v_heads	11	2	0	0	0xc09fed76	-4.997736930847168
16	v_heads	11	3	7	28	0xc09e912a	-4.9552202224731445
16	v_heads	12	0	7	31	0x41111895	9.068501472473145
16	v_heads	12	1	6	124	0xc1072bf2	-8.44822883605957
16	v_heads	12	2	7	92	0x40aba357	5.363688945770264
16	v_heads	12	3	7	34	0xc0ab609b	-5.3555426597595215
16	v_heads	13	0	7	31	0x411c617e	9.773801803588867
16	v_heads	13	1	4	96	0xc0bd5c9b	-5.9175543785095215
16	v_heads	13	2	3	36	0x40bb2d12	5.849251747131348
16	v_heads	13	3	0	39	0xc0a0e32a	-5.0277299880981445
16	v_heads	14	0	7	31	0x40bee6d5	5.965677738189697
16	v_heads	14	1	4	96	0xc0b992d6	-5.7991743087768555
16	v_heads	14	2	0	0	0xc0a8e056	-5.2773847579956055
16	v_heads	14	3	6	116	0xc0a1b74b	-5.053624629974365
16	v_heads	15	0	7	31	0x40be9f54	5.956949234008789
16	v_heads	15	1	0	0	0xc0acd9fc	-5.401609420776367
16	v_heads	15	2	6	22	0xc08fa7af	-4.4892191886901855
16	v_heads	15	3	5	68	0x408d79cc	4.421117782592773
16	v_heads	16	0	6	22	0xc0c2d0d9	-6.08799409866333
16	v_heads	16	1	6	47	0x40b471f0	5.638908386230469
16	v_heads	16	2	0	0	0xc0addf8b	-5.43353796005249
16	v_heads	16	3	1	55	0xc0a8646b	-5.262258052825928
16	v_heads	17	0	7	31	0x40bae0f9	5.839962482452393
16	v_heads	17	1	7	92	0x40ac41fd	5.383055210113525
16	v_heads	17	2	5	68	0x40a9f32f	5.3109354972839355
16	v_heads	17	3	6	22	0xc0a90afd	-5.282591342926025
17	k_rope	0	0	3	120	0xc1cd18ef	-25.637174606323242
17	k_rope	0	1	2	61	0x41c94ad1	25.161531448364258
17	k_rope	0	2	7	125	0xc19c96e2	-19.573673248291016
17	k_rope	0	3	0	127	0xc19c406f	-19.531461715698242
17	k_rope	1	0	0	113	0xc208e0a7	-34.21938705444336
17	k_rope	1	1	7	113	0x41f74d14	30.912635803222656
17	k_rope	1	2	1	113	0xc1eeab53	-29.833654403686523
17	k_rope	1	3	5	113	0xc1e7e6c7	-28.98768424987793
17	k_rope	2	0	3	113	0x42099b00	34.4013671875
17	k_rope	2	1	1	113	0xc1ee09d3	-29.754796981811523
17	k_rope	2	2	7	113	0x41e903fd	29.1269474029541
17	k_rope	2	3	5	113	0xc1dbc769	-27.472368240356445
17	k_rope	3	0	3	113	0x42154f1c	37.32725524902344
17	k_rope	3	1	0	113	0xc20e1ff1	-35.531192779541016
17	k_rope	3	2	7	113	0x420b674a	34.850868225097656
17	k_rope	3	3	5	113	0xc1fcf38a	-31.618915557861328
17	k_rope	4	0	3	113	0x4215f6f7	37.49117660522461
17	k_rope	4	1	4	113	0x420aea40	34.728759765625
17	k_rope	4	2	1	113	0xc209cd10	-34.45025634765625
17	k_rope	4	3	7	113	0x4201d01d	32.4532356262207
17	k_rope	5	0	3	113	0x42086eb6	34.108116149902344
17	k_rope	5	1	7	113	0x41e9e17b	29.235097885131836
17	k_rope	5	2	0	113	0xc1db201d	-27.39068031311035
17	k_rope	5	3	1	113	0xc1d13c6d	-26.154504776000977
17	k_rope	6	0	3	113	0x4206088a	33.508338928222656
17	k_rope	6	1	0	113	0xc2043812	-33.05475616455078
17	k_rope	6	2	7	113	0x41ff6a11	31.926790237426758
17	k_rope	6	3	5	113	0xc1f5f52f	-30.744718551635742
17	k_rope	7	0	3	113	0x420b9bd3	34.90217208862305
17	k_rope	7	1	1	113	0xc2041fe8	-33.031158447265625
17	k_rope	7	2	5	113	0xc2025fe9	-32.59366226196289
17	k_rope	7	3	6	113	0xc20207d5	-32.50764846801758
17	k_rope	8	0	0	113	0xc2021b0c	-32.52641296386719
17	k_rope	8	1	3	113	0x41fe9898	31.824508666992188
17	k_rope	8	2	4	113	0x41e612e2	28.759220123291016
17	k_rope	8	3	7	113	0x41e43f93	28.531042098999023
17	k_rope	9	0	7	113	0x41e5ea62	28.739444732666016
17	k_rope	9	1	3	113	0x41e34027	28.40632438659668
17	k_rope	9	2	0	113	0xc1dbf939	-27.49669075012207
17	k_rope	9	3	1	113	0xc1c1e545	-24.236948013305664
17	k_rope	10	0	0	113	0xc21555d3	-37.33381271362305
17	k_rope	10	1	3	113	0x41e8f1ca	29.118061065673828
17	k_rope	10	2	5	113	0xc1e5632e	-28.67342758178711
17	k_rope	10	3	1	113	0xc1de5481	-27.791261672973633
17	k_rope	11	0	0	113	0xc214a18c	-37.15776062011719
17	k_rope	11	1	3	113	0x420ee4ed	35.72356033325195
17	k_rope	11	2	1	113	0xc206184e	-33.52373504638672
17	k_rope	11	3	5	113	0xc2003530	-32.05194091796875
17	k_rope	12	0	7	113	0x4212815a	36.626319885253906
17	k_rope	12	1	3	113	0x4211dc14	36.46492004394531
17	k_rope	12	2	0	113	0xc20fddcf	-35.966609954833984
17	k_rope	12	3	5	113	0xc2058b38	-33.385955810546875
17	k_rope	13	0	0	113	0xc22efbf5	-43.74605178833008
17	k_rope	13	1	5	113	0xc2133b74	-36.80805969238281
17	k_rope	13	2	3	113	0x420eca3e	35.69750213623047
17	k_rope	13	3	1	113	0xc2086fdb	-34.10923385620117
17	k_rope	14	0	3	113	0x42242afa	41.041969299316406
17	k_rope	14	1	1	113	0xc21f6103	-39.8447380065918
17	k_rope	14	2	0	113	0xc219786d	-38.36760330200195
17	k_rope	14	3	7	113	0x4210513d	36.0793342590332
17	k_rope	15	0	3	113	0x421b0994	38.75935363769531
17	k_rope	15	1	0	113	0xc2046adf	-33.104366302490234
17	k_rope	15	2	1	113	0xc20399b2	-32.90009307861328
17	k_rope	15	3	7	113	0x41f786c8	30.940811157226562
17	k_rope	16	0	3	113	0x42237255	40.86165237426758
17	k_rope	16	1	7	113	0x420ace46	34.701438903808594
17	k_rope	16	2	0	113	0xc205c33d	-33.4406623840332
17	k_rope	16	3	1	113	0xc1ee15d0	-29.760650634765625
17	k_rope	17	0	3	113	0x42248ac4	41.13551330566406
17	k_rope	17	1	5	113	0xc21ac8f5	-38.69624710083008
17	k_rope	17	2	1	113	0xc2146092	-37.09430694580078
17	k_rope	17	3	7	113	0x420ea9b1	35.665714263916016
17	v_heads	0	0	7	102	0x40930fc0	4.595672607421875
17	v_heads	0	1	6	3	0xc08afa82	-4.343079566955566
17	v_heads	0	2	6	106	0xc05f0244	-3.484513282775879
17	v_heads	0	3	4	72	0xc0559058	-3.336935043334961
17	v_heads	1	0	2	41	0x41359458	11.348716735839844
17	v_heads	1	1	3	59	0x4120b73a	10.044733047485352
17	v_heads	1	2	3	121	0x40eb7975	7.35857629776001
17	v_heads	1	3	3	113	0xc0e14c06	-7.040530204772949
17	v_heads	2	0	1	91	0xc13a6ce5	-11.651585578918457
17	v_heads	2	1	2	41	0x4125be9a	10.359033584594727
17	v_heads	2	2	1	69	0x411e3fe3	9.890597343444824
17	v_heads	2	3	7	31	0x411c5120	9.769805908203125
17	v_heads	3	0	1	91	0xc13abe15	-11.671406745910645
17	v_heads	3	1	7	31	0x41221f46	10.132635116577148
17	v_heads	3	2	6	126	0xc118c9ad	-9.549237251281738
17	v_heads	3	3	1	69	0x4115e49a	9.368310928344727
17	v_heads	4	0	1	78	0x414342c8	12.203804016113281
17	v_heads	4	1	1	109	0x411551bc	9.332454681396484
17	v_heads	4	2	6	2	0x4109942a	8.598672866821289
17	v_heads	4	3	2	66	0x410839a4	8.51407241821289
17	v_heads	5	0	6	2	0x412fb707	10.982184410095215
17	v_heads	5	1	2	41	0x4126cd5c	10.42513656616211
17	v_heads	5	2	1	101	0xc1114fd9	-9.08199405670166
17	v_heads	5	3	1	19	0x410db912	8.857683181762695
17	v_heads	6	0	2	41	0x41013307	8.074957847595215
17	v_heads	6	1	4	0	0xc100dc34	-8.053760528564453
17	v_heads	6	2	3	26	0x40fe666d	7.950003147125244
17	v_heads	6	3	4	40	0xc0f6ee6a	-7.7166032791137695
17	v_heads	7	0	1	109	0x411eeb45	9.932438850402832
17	v_heads	7	1	1	91	0xc1198ad3	-9.596392631530762
17	v_heads	7	2	2	41	0x410cd67b	8.802363395690918
17	v_heads	7	3	1	3	0xc0ff220e	-7.972907066345215
17	v_heads	8	0	1	91	0xc14fd3b7	-12.989188194274902
17	v_heads	8	1	4	40	0xc111dd57	-9.116538047790527
17	v_heads	8	2	4	72	0x410955c1	8.583436012268066
17	v_heads	8	3	1	88	0xc108699b	-8.525782585144043
17	v_heads	9	0	2	41	0x412d8550	10.845046997070312
17	v_heads	9	1	1	78	0x4112d29f	9.176421165466309
17	v_heads	9	2	4	110	0xc10e7bab	-8.905192375183105
17	v_heads	9	3	1	66	0xc1041992	-8.256242752075195
17	v_heads	10	0	3	26	0x40d5d480	6.68218994140625
17	v_heads	10	1	2	41	0x40d13073	6.537164211273193
17	v_heads	10	2	1	101	0x40bd8b3a	5.923245429992676
17	v_heads	10	3	3	66	0x40bd08d8	5.907329559326172
17	v_heads	11	0	2	66	0x41283e07	10.515143394470215
17	v_heads	11	1	2	86	0x41059046	8.347723007202148
17	v_heads	11	2	4	50	0x40f549f6	7.665278434753418
17	v_heads	11	3	0	114	0x40ec735a	7.389081001281738
17	v_heads	12	0	1	91	0xc14ed64b	-12.92731761932373
17	v_heads	12	1	1	69	0x414189be	12.096128463745117
17	v_heads	12	2	1	19	0x413ad230	11.676315307617188
17	v_heads	12	3	1	123	0xc10925ea	-8.571756362915039
17	v_heads	13	0	1	66	0xc12c6b80	-10.7762451171875
17	v_heads	13	1	1	19	0x4129198b	10.56873607635498
17	v_heads	13	2	2	66	0x4113bee9	9.234108924865723
17	v_heads	13	3	1	91	0xc0ffa0e4	-7.98838996887207
17	v_heads	14	0	2	66	0x414d748c	12.840953826904297
17	v_heads	14	1	1	78	0x411683ff	9.407225608825684
17	v_heads	14	2	7	23	0x41031cdf	8.194548606872559
17	v_heads	14	3	1	19	0x4102707c	8.152462005615234
17	v_heads	15	0	2	66	0x41391298	11.567039489746094
17	v_heads	15	1	1	109	0x40fe115e	7.939620018005371
17	v_heads	15	2	3	3	0x40f952ca	7.791356086730957
17	v_heads	15	3	7	86	0x40f64ba8	7.696735382080078
17	v_heads	16	0	2	66	0x41528030	13.156295776367188
17	v_heads	16	1	4	40	0xc0ee7578	-7.451839447021484
17	v_heads	16	2	1	19	0x40e0656f	7.0123820304870605
17	v_heads	16	3	3	3	0x40dcaada	6.895855903625488
17	v_heads	17	0	1	109	0x414032fb	12.012446403503418
17	v_heads	17	1	2	66	0x412537c0	10.32611083984375
17	v_heads	17	2	1	91	0xc1162446	-9.383855819702148
17	v_heads	17	3	7	46	0xc10dec9a	-8.870264053344727
18	k_rope	0	0	2	126	0x41f43774	30.527076721191406
18	k_rope	0	1	1	60	0xc1e185d3	-28.190343856811523
18	k_rope	0	2	0	124	0x41dd16d8	27.636154174804688
18	k_rope	0	3	5	62	0x41c7dd33	24.983007431030273
18	k_rope	1	0	4	111	0x413bb219	11.73098087310791
18	k_rope	1	1	2	124	0x41396ab6	11.588552474975586
18	k_rope	1	2	6	111	0xc136c359	-11.42269229888916
18	k_rope	1	3	6	63	0x4133359c	11.20058822631836
18	k_rope	2	0	2	124	0x416ffc0d	14.999035835266113
18	k_rope	2	1	1	124	0x4145b454	12.356525421142578
18	k_rope	2	2	1	62	0xc140dda4	-12.05411148071289
18	k_rope	2	3	5	111	0x41321bee	11.131818771362305
18	k_rope	3	0	2	124	0x4146cef3	12.425524711608887
18	k_rope	3	1	1	124	0x4145c6e8	12.361061096191406
18	k_rope	3	2	1	62	0xc13b3670	-11.700790405273438
18	k_rope	3	3	3	111	0x412cb0cb	10.79316234588623
18	k_rope	4	0	1	124	0x4137d34b	11.48908519744873
18	k_rope	4	1	1	62	0xc136735b	-11.403162956237793
18	k_rope	4	2	3	111	0x41308019	11.03127384185791
18	k_rope	4	3	5	111	0x4128ab0b	10.54175853729248
18	k_rope	5	0	2	60	0xc15e3dd1	-13.890091896057129
18	k_rope	5	1	1	124	0x414fcd1d	12.987576484680176
18	k_rope	5	2	1	62	0xc135993d	-11.3499116897583
18	k_rope	5	3	1	111	0x41257d23	10.343050956726074
18	k_rope	6	0	1	124	0x415f6efe	13.964597702026367
18	k_rope	6	1	1	62	0xc13ab843	-11.6699857711792
18	k_rope	6	2	0	55	0x41102518	9.009056091308594
18	k_rope	6	3	6	111	0xc10c7788	-8.779182434082031
18	k_rope	7	0	1	62	0xc13c72c0	-11.77801513671875
18	k_rope	7	1	2	62	0x41383550	11.513015747070312
18	k_rope	7	2	1	124	0x4135c359	11.36019229888916
18	k_rope	7	3	1	123	0xc121ff7d	-10.12487506866455
18	k_rope	8	0	2	62	0x414cb59b	12.794337272644043
18	k_rope	8	1	1	124	0x414402b1	12.250657081604004
18	k_rope	8	2	7	105	0x413b116d	11.691754341125488
18	k_rope	8	3	1	62	0xc133c3af	-11.235274314880371
18	k_rope	9	0	1	124	0x4160fc39	14.061577796936035
18	k_rope	9	1	1	62	0xc153d8d6	-13.240438461303711
18	k_rope	9	2	5	111	0x4134f245	11.309147834777832
18	k_rope	9	3	6	111	0xc12df7dd	-10.873013496398926
18	k_rope	10	0	1	124	0x41846923	16.55133628845215
18	k_rope	10	1	6	111	0xc15959f6	-13.584463119506836
18	k_rope	10	2	6	100	0xc13aa250	-11.664627075195312
18	k_rope	10	3	5	111	0x412c434e	10.76643180847168
18	k_rope	11	0	5	111	0x414f708f	12.964980125427246
18	k_rope	11	1	0	111	0x414e3165	12.887059211730957
18	k_rope	11	2	3	111	0x414c368f	12.763319969177246
18	k_rope	11	3	1	124	0x41363c93	11.389788627624512
18	k_rope	12	0	0	111	0x4148be61	12.546479225158691
18	k_rope	12	1	1	124	0x4143469a	12.204736709594727
18	k_rope	12	2	6	111	0xc142a34a	-12.164865493774414
18	k_rope	12	3	3	111	0x41429d97	12.163474082946777
18	k_rope	13	0	3	111	0x4156d4fc	13.426998138427734
18	k_rope	13	1	1	111	0x413cd96f	11.803084373474121
18	k_rope	13	2	5	111	0x4138e9cb	11.55707836151123
18	k_rope	13	3	1	124	0x4135c5c1	11.360779762268066
18	k_rope	14	0	5	111	0x41693f68	14.577980041503906
18	k_rope	14	1	0	111	0x4145b3d7	12.356406211853027
18	k_rope	14	2	3	111	0x4143a73a	12.228326797485352
18	k_rope	14	3	7	100	0x412f644d	10.961987495422363
18	k_rope	15	0	1	124	0x4153a841	13.228577613830566
18	k_rope	15	1	0	111	0x4145060f	12.313979148864746
18	k_rope	15	2	2	111	0x4137011d	11.437771797180176
18	k_rope	15	3	7	100	0x412d7ff8	10.843742370605469
18	k_rope	16	0	0	111	0x4167d9cd	14.490674018859863
18	k_rope	16	1	1	124	0x41517747	13.091620445251465
18	k_rope	16	2	7	100	0x412f2f1e	10.949003219604492
18	k_rope	16	3	6	111	0xc1199aed	-9.600323677062988
18	k_rope	17	0	0	111	0x417d72a4	15.84048843383789
18	k_rope	17	1	3	111	0x413d4a3e	11.830625534057617
18	k_rope	17	2	5	111	0x4138f385	11.559453010559082
18	k_rope	17	3	2	122	0x4136336c	11.387554168701172
18	v_heads	0	0	1	62	0x40561698	3.3451290130615234
18	v_heads	0	1	3	61	0x403d157b	2.9544360637664795
18	v_heads	0	2	5	97	0x400cac87	2.1980302333831787
18	v_heads	0	3	6	85	0xc009225c	-2.1427221298217773
18	v_heads	1	0	5	91	0x413a882f	11.658247947692871
18	v_heads	1	1	5	62	0xc0fc6a6f	-7.8879923820495605
18	v_heads	1	2	3	7	0x40fabd12	7.835579872131348
18	v_heads	1	3	2	108	0x40ed0b3a	7.407620429992676
18	v_heads	2	0	5	91	0x4127af8c	10.480358123779297
18	v_heads	2	1	3	107	0x4102e90b	8.18189525604248
18	v_heads	2	2	1	97	0xc0effdf8	-7.499752044677734
18	v_heads	2	3	7	113	0x40eaec5c	7.341352462768555
18	v_heads	3	0	3	107	0x41326c95	11.151509284973145
18	v_heads	3	1	3	47	0x4106742c	8.403362274169922
18	v_heads	3	2	5	91	0x4105ee61	8.370697975158691
18	v_heads	3	3	1	75	0xc10320ad	-8.195477485656738
18	v_heads	4	0	5	91	0x413e03fa	11.875970840454102
18	v_heads	4	1	1	35	0x410ff882	8.998170852661133
18	v_heads	4	2	0	73	0xc1074e88	-8.456672668457031
18	v_heads	4	3	1	6	0xc0fcca68	-7.899707794189453
18	v_heads	5	0	1	23	0xc1131aeb	-9.194071769714355
18	v_heads	5	1	5	27	0x4109c602	8.610841751098633
18	v_heads	5	2	5	91	0x4107c7a2	8.486238479614258
18	v_heads	5	3	7	10	0x4107aaef	8.479231834411621
18	v_heads	6	0	1	6	0xc1571706	-13.443120956420898
18	v_heads	6	1	4	100	0x4123eb47	10.244940757751465
18	v_heads	6	2	5	27	0x411a7987	9.654669761657715
18	v_heads	6	3	4	98	0xc100b37b	-8.043818473815918
18	v_heads	7	0	1	6	0xc16ad391	-14.676651954650879
18	v_heads	7	1	4	98	0xc1261ced	-10.382061958312988
18	v_heads	7	2	1	10	0xc10c3c98	-8.764793395996094
18	v_heads	7	3	3	107	0x410053eb	8.020487785339355
18	v_heads	8	0	3	83	0x415a87de	13.658170700073242
18	v_heads	8	1	1	6	0xc13dfd4d	-11.874341011047363
18	v_heads	8	2	5	27	0x411650af	9.394698143005371
18	v_heads	8	3	3	107	0x41137f02	9.218507766723633
18	v_heads	9	0	5	91	0x415d7976	13.842153549194336
18	v_heads	9	1	0	20	0x41079619	8.47414493560791
18	v_heads	9	2	0	123	0x410366a0	8.212554931640625
18	v_heads	9	3	5	101	0xc0fdb9c0	-7.928924560546875
18	v_heads	10	0	4	100	0x41375db7	11.460379600524902
18	v_heads	10	1	5	91	0x4135df66	11.367040634155273
18	v_heads	10	2	1	6	0xc1032925	-8.197545051574707
18	v_heads	10	3	2	52	0x40fc9c80	7.89410400390625
18	v_heads	11	0	2	34	0x4141d8cc	12.115428924560547
18	v_heads	11	1	5	91	0x412d0f49	10.816231727600098
18	v_heads	11	2	6	67	0x410b5bca	8.709909439086914
18	v_heads	11	3	3	7	0x4105d57c	8.364620208740234
18	v_heads	12	0	2	34	0x412c0ee1	10.753632545471191
18	v_heads	12	1	3	95	0x411ba4f6	9.727773666381836
18	v_heads	12	2	1	30	0x410dfef3	8.874743461608887
18	v_heads	12	3	5	91	0x410caa66	8.791601181030273
18	v_heads	13	0	2	34	0x4122b140	10.16827392578125
18	v_heads	13	1	5	27	0x4115e40a	9.368173599243164
18	v_heads	13	2	1	113	0xc0f312e4	-7.59605598449707
18	v_heads	13	3	5	91	0x40e7f316	7.2484235763549805
18	v_heads	14	0	2	34	0x4133af76	11.230337142944336
18	v_heads	14	1	5	27	0x4119bbf2	9.60838508605957
18	v_heads	14	2	5	21	0x41065813	8.396502494812012
18	v_heads	14	3	2	66	0xc1032081	-8.195435523986816
18	v_heads	15	0	3	83	0x4111fa14	9.123554229736328
18	v_heads	15	1	6	66	0xc10a7209	-8.652840614318848
18	v_heads	15	2	2	34	0x40fae77e	7.840758323669434
18	v_heads	15	3	5	27	0x40f0917e	7.517760276794434
18	v_heads	16	0	3	83	0x4128f721	10.560334205627441
18	v_heads	16	1	4	122	0x411c2d9c	9.76113510131836
18	v_heads	16	2	6	66	0xc11053c2	-9.020448684692383
18	v_heads	16	3	1	6	0xc107d0da	-8.488489151000977
18	v_heads	17	0	3	83	0x41242000	10.2578125
18	v_heads	17	1	5	27	0x4111608d	9.086071968078613
18	v_heads	17	2	2	34	0x41113cf2	9.07737922668457
18	v_heads	17	3	1	62	0xc10db730	-8.857223510742188
19	k_rope	0	0	2	127	0x41fa3441	31.275514602661133
19	k_rope	0	1	4	127	0xc1e16f92	-28.17947769165039
19	k_rope	0	2	6	63	0x41d04415	26.03324317932129
19	k_rope	0	3	1	125	0x41ce1e59	25.76481819152832
19	k_rope	1	0	1	47	0x41bce034	23.609474182128906
19	k_rope	1	1	4	47	0x416ae019	14.67971134185791
19	k_rope	1	2	0	47	0x4165128c	14.317028045654297
19	k_rope	1	3	6	47	0x415424c8	13.258979797363281
19	k_rope	2	0	1	47	0x41ac3924	21.52790069580078
19	k_rope	2	1	2	47	0x41958f65	18.695016860961914
19	k_rope	2	2	6	47	0x4154bb12	13.295671463012695
19	k_rope	2	3	7	127	0xc14e86c9	-12.907906532287598
19	k_rope	3	0	1	47	0x41b63749	22.776994705200195
19	k_rope	3	1	2	47	0x419e0e52	19.75699234008789
19	k_rope	3	2	7	127	0xc1477ea3	-12.468417167663574
19	k_rope	3	3	5	47	0xc1420f5a	-12.128747940063477
19	k_rope	4	0	2	47	0x41853f4c	16.655906677246094
19	k_rope	4	1	4	47	0x4181f20a	16.243183135986328
19	k_rope	4	2	1	47	0x41743783	15.26355266571045
19	k_rope	4	3	6	126	0xc147e939	-12.494439125061035
19	k_rope	5	0	2	47	0x41a02d34	20.022071838378906
19	k_rope	5	1	4	47	0x41910cf5	18.13132667541504
19	k_rope	5	2	1	47	0x4186bb9d	16.84160804748535
19	k_rope	5	3	5	47	0xc1458f52	-12.347490310668945
19	k_rope	6	0	1	47	0x41b5c170	22.719451904296875
19	k_rope	6	1	2	47	0x41a0bf4c	20.093406677246094
19	k_rope	6	2	0	47	0x415999ad	13.600018501281738
19	k_rope	6	3	4	47	0x41592ca0	13.573394775390625
19	k_rope	7	0	1	47	0x41a947ba	21.160022735595703
19	k_rope	7	1	2	47	0x41a90104	21.12549591064453
19	k_rope	7	2	4	47	0x416d12ec	14.817119598388672
19	k_rope	7	3	6	47	0x41621ddd	14.132290840148926
19	k_rope	8	0	1	47	0x41adefe0	21.74212646484375
19	k_rope	8	1	2	47	0x41a52c1c	20.64653778076172
19	k_rope	8	2	5	47	0xc1662d23	-14.386019706726074
19	k_rope	8	3	6	47	0x415a593c	13.646785736083984
19	k_rope	9	0	1	47	0x41a6b079	20.83616828918457
19	k_rope	9	1	5	125	0x417b5b28	15.709754943847656
19	k_rope	9	2	2	47	0x417a0755	15.626790046691895
19	k_rope	9	3	0	47	0x4152f29e	13.184232711791992
19	k_rope	10	0	1	47	0x41b12ee1	22.147890090942383
19	k_rope	10	1	2	47	0x4181eb15	16.23978614807129
19	k_rope	10	2	0	47	0x416ed745	14.927556037902832
19	k_rope	10	3	6	47	0x4162dfea	14.179666519165039
19	k_rope	11	0	2	47	0x41b1a5ba	22.205921173095703
19	k_rope	11	1	6	47	0x41acdef2	21.60886001586914
19	k_rope	11	2	1	47	0x41a0ed37	20.115827560424805
19	k_rope	11	3	0	47	0x4175de03	15.36670207977295
19	k_rope	12	0	1	47	0x41b2dbb1	22.357271194458008
19	k_rope	12	1	2	47	0x41ae4826	21.785228729248047
19	k_rope	12	2	6	47	0x418a2e88	17.272720336914062
19	k_rope	12	3	0	47	0x4174ac02	15.291994094848633
19	k_rope	13	0	1	47	0x41baa29b	23.329397201538086
19	k_rope	13	1	2	47	0x41aa8375	21.31418800354004
19	k_rope	13	2	6	47	0x41817320	16.18121337890625
19	k_rope	13	3	4	47	0x415963df	13.586882591247559
19	k_rope	14	0	2	47	0x4197ec08	18.990249633789062
19	k_rope	14	1	4	47	0x418e4130	17.781829833984375
19	k_rope	14	2	1	47	0x4179bfe0	15.609344482421875
19	k_rope	14	3	6	47	0x4162fa79	14.186150550842285
19	k_rope	15	0	2	47	0x41a797a3	20.94904136657715
19	k_rope	15	1	4	47	0x4188b7b6	17.089702606201172
19	k_rope	15	2	1	47	0x4175a159	15.35189151763916
19	k_rope	15	3	0	47	0x41672adc	14.44796371459961
19	k_rope	16	0	2	47	0x41a03258	20.024581909179688
19	k_rope	16	1	1	47	0x4196550f	18.791532516479492
19	k_rope	16	2	0	47	0x4184c9ff	16.598630905151367
19	k_rope	16	3	6	47	0x415f315e	13.949552536010742
19	k_rope	17	0	2	47	0x41bc9c4c	23.576316833496094
19	k_rope	17	1	1	47	0x41a1cbb8	20.224472045898438
19	k_rope	17	2	6	47	0x419fbba6	19.966625213623047
19	k_rope	17	3	0	47	0x419dc32e	19.72030258178711
19	v_heads	0	0	3	126	0x4062c5ea	3.5433297157287598
19	v_heads	0	1	3	103	0xc058f501	-3.389953851699829
19	v_heads	0	2	6	59	0xc019f981	-2.405853509902954
19	v_heads	0	3	0	21	0x4018ff90	2.3905982971191406
19	v_heads	1	0	7	98	0xc15628fe	-13.385007858276367
19	v_heads	1	1	2	99	0x4155ea93	13.369769096374512
19	v_heads	1	2	1	8	0x4151af59	13.10530948638916
19	v_heads	1	3	4	80	0xc13a0426	-11.626012802124023
19	v_heads	2	0	2	24	0xc140651d	-12.024685859680176
19	v_heads	2	1	2	99	0x4137324e	11.44978141784668
19	v_heads	2	2	4	38	0x4135404a	11.328195571899414
19	v_heads	2	3	6	46	0x4115a2ce	9.35224723815918
19	v_heads	3	0	6	71	0xc1682848	-14.509834289550781
19	v_heads	3	1	6	46	0x4158eb18	13.557395935058594
19	v_heads	3	2	4	80	0xc135711d	-11.340115547180176
19	v_heads	3	3	2	99	0x41321181	11.129273414611816
19	v_heads	4	0	2	99	0x41538759	13.22054386138916
19	v_heads	4	1	3	63	0x413debf1	11.870102882385254
19	v_heads	4	2	0	42	0x412bd125	10.738560676574707
19	v_heads	4	3	0	100	0x412b81f9	10.719231605529785
19	v_heads	5	0	3	79	0xc1306b54	-11.026203155517578
19	v_heads	5	1	2	104	0x411efedf	9.937224388122559
19	v_heads	5	2	1	64	0x411e13fc	9.879878997802734
19	v_heads	5	3	1	18	0x411e02f5	9.87572193145752
19	v_heads	6	0	3	60	0xc1334c92	-11.206193923950195
19	v_heads	6	1	3	79	0xc130d2dc	-11.05147933959961
19	v_heads	6	2	7	80	0x41304032	11.01567268371582
19	v_heads	6	3	4	80	0xc11cd32d	-9.801556587219238
19	v_heads	7	0	4	80	0xc17a7d8d	-15.655652046203613
19	v_heads	7	1	2	99	0x414c1b25	12.756627082824707
19	v_heads	7	2	3	60	0xc1356cbf	-11.339049339294434
19	v_heads	7	3	4	40	0x412e9216	10.910665512084961
19	v_heads	8	0	6	71	0xc1464c4c	-12.393627166748047
19	v_heads	8	1	5	34	0x413a990a	11.662363052368164
19	v_heads	8	2	4	80	0xc131ac23	-11.104525566101074
19	v_heads	8	3	5	124	0x412f36b6	10.950857162475586
19	v_heads	9	0	5	34	0x413995b6	11.599050521850586
19	v_heads	9	1	7	80	0x4122de15	10.179219245910645
19	v_heads	9	2	7	124	0xc1200860	-10.002044677734375
19	v_heads	9	3	7	50	0xc100b53f	-8.044249534606934
19	v_heads	10	0	7	80	0x4143dc9c	12.24135971069336
19	v_heads	10	1	6	17	0x4124918f	10.285536766052246
19	v_heads	10	2	4	44	0x4122c5d2	10.173295974731445
19	v_heads	10	3	2	99	0x411bd44b	9.73932933807373
19	v_heads	11	0	7	127	0xc183eb0a	-16.489765167236328
19	v_heads	11	1	4	44	0x4182c034	16.343849182128906
19	v_heads	11	2	7	105	0xc1563dac	-13.390056610107422
19	v_heads	11	3	7	83	0x4152be3e	13.171445846557617
19	v_heads	12	0	6	46	0x413591c2	11.348085403442383
19	v_heads	12	1	1	80	0x413530d8	11.324424743652344
19	v_heads	12	2	7	104	0xc12e84ec	-10.907451629638672
